index,count_deposit,count_borrow,count_repay,count_withdraw,count_liquidation,avg_deposit,avg_borrow,avg_repay,avg_withdraw,withdraw_to_depo,borrow_to_deposit,repay_to_borrow
691,0.009784735812133072,0.0,0.0,0.0,0.0,3.494046185566042e-07,0.0,0.0,0.0,0.0,0.0,0.0
1483,0.0,0.015,0.030927835051546393,0.00021030494216614092,0.0,0.0,0.00517044176237161,0.0025528871876784004,0.014931604242293459,1.0,1.0,1.0
673,0.0019569471624266144,0.005,0.0,0.0,0.0,4.329500788068614e-09,3.8780476818976594e-10,0.0,0.0,0.0,0.06839176273572532,0.0
1609,0.003913894324853229,0.0,0.0,0.0,0.0,2.711676800552603e-07,0.0,0.0,0.0,0.0,0.0,0.0
2168,0.0019569471624266144,0.0,0.0,0.0,0.0,9.052828549363272e-07,0.0,0.0,0.0,0.0,0.0,0.0
698,0.003913894324853229,0.005,0.003436426116838488,7.010164738871364e-05,0.0,2.5029660857253632e-05,2.2449588408932792e-05,1.5796853726906124e-05,2.9638270586017968e-05,7.320763602654078e-11,0.34244476697456167,0.8191310726453002
2911,0.0019569471624266144,0.0,0.0,0.0,0.0,3.797574721349443e-07,0.0,0.0,0.0,0.0,0.0,0.0
1251,0.0019569471624266144,0.0,0.0,0.0,0.0,6.413721453945347e-08,0.0,0.0,0.0,0.0,0.0,0.0
1339,0.0136986301369863,0.02,0.003436426116838488,0.00014020329477742728,0.0,1.8080011668198047e-05,6.942205970531577e-06,1.0701391405196526e-05,7.531820224139517e-06,1.4717078954866605e-11,0.1675435382287442,0.44861550193642497
742,0.0019569471624266144,0.0,0.0,0.0,0.0,4.2285229630298387e-07,0.0,0.0,0.0,0.0,0.0,0.0
1464,0.0019569471624266144,0.0,0.0,0.0,0.0,6.027586223692895e-07,0.0,0.0,0.0,0.0,0.0,0.0
3122,0.0019569471624266144,0.0,0.0,0.0,0.0,4.087210656957158e-07,0.0,0.0,0.0,0.0,0.0,0.0
3314,0.003913894324853229,0.0,0.0,0.0,0.0,1.6934088737451415e-06,0.0,0.0,0.0,0.0,0.0,0.0
590,0.0019569471624266144,0.0,0.0,0.0,0.0,7.133948148214522e-07,0.0,0.0,0.0,0.0,0.0,0.0
894,0.18003913894324852,0.185,0.20962199312714777,0.004206098843322818,0.0,0.0005641985020923117,0.0018368762166752705,0.0007752613530773863,0.0013446458145682494,1.9218862185973098e-10,0.999835986269314,0.8100047089564033
2047,0.0019569471624266144,0.0,0.0,0.0,0.0,6.048196099766285e-07,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0019569471624266144,0.0,0.0,0.0,0.0,4.2337843347197523e-07,0.0,0.0,0.0,0.0,0.0,0.0
3118,0.0019569471624266144,0.005,0.0,0.0,0.0,6.365219763200642e-09,1.6478308348547134e-09,0.0,0.0,0.0,0.19766964684146676,0.0
1786,0.0019569471624266144,0.0,0.0,0.0,0.0,4.543930925938324e-07,0.0,0.0,0.0,0.0,0.0,0.0
1042,0.0019569471624266144,0.005,0.0,0.0,0.0,6.072927545591575e-09,7.723160080552007e-10,0.0,0.0,0.0,0.09710384854884407,0.0
63,0.003913894324853229,0.0,0.0,0.0,0.0,4.664253700651562e-07,0.0,0.0,0.0,0.0,0.0,0.0
1820,0.0019569471624266144,0.0,0.0,0.0,0.0,5.4345314442115936e-08,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0019569471624266144,0.0,0.0,0.0,0.0,4.223952639468047e-07,0.0,0.0,0.0,0.0,0.0,0.0
525,0.011741682974559686,0.0,0.0,0.0,0.0,9.421657817855284e-05,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.003913894324853229,0.0,0.0,0.00021030494216614092,0.0,4.477429978246455e-05,0.0,0.0,3.153856234128926e-05,1.3064492563840747e-10,0.0,0.0
1096,0.0,0.0,0.0,0.00014020329477742728,0.0,0.0,0.0,0.0,2.5367277990046607e-06,0.0016377182223522087,0.0,0.0
2078,0.033268101761252444,0.05,0.01718213058419244,0.00042060988433228184,0.0,1.7747420425852943e-05,1.2355794398636758e-05,1.212256019582742e-05,9.535615226837409e-06,2.3447909410915675e-11,0.31271839556293624,0.5710641754642866
1047,0.06457925636007827,0.215,0.09965635738831614,0.004065895548545391,0.0,0.00030240855759783633,0.00019066054195300889,0.00017266057045569548,0.00011893287027284434,8.546929915434963e-11,0.627318589013653,0.7109729685559548
1487,0.03718199608610567,0.075,0.003436426116838488,0.0,0.0,5.884216258366395e-06,2.81627210022245e-06,8.830498154532102e-07,0.0,0.0,0.2885297156425158,0.024333855659098118
935,0.005870841487279843,0.0,0.0,0.0,0.0,4.28430250956247e-07,0.0,0.0,0.0,0.0,0.0,0.0
2220,0.0019569471624266144,0.0,0.0,0.0,0.0,4.636550355994658e-07,0.0,0.0,0.0,0.0,0.0,0.0
1938,0.05283757338551859,0.065,0.003436426116838488,0.00021030494216614092,0.0,9.466290614196842e-05,4.0339764236307885e-05,3.859144342280401e-07,0.00031557757673418465,4.580070831003916e-11,0.15667511632909262,0.0008566549107887455
488,0.01761252446183953,0.03,0.0,7.010164738871364e-05,0.0,1.3325978974173559e-05,6.241563855566733e-06,0.0,1.4106031897798205e-05,1.4542929021929947e-11,0.238434972447809,0.0
519,0.0019569471624266144,0.005,0.003436426116838488,7.010164738871364e-05,0.0,0.0005813406888066534,0.0002182489553717344,0.00017628900757335085,0.00039701200228170204,8.44425202398985e-11,0.2866740291531958,0.9402952713644271
195,0.0019569471624266144,0.0,0.0,0.0,0.0,2.0995197069573376e-05,0.0,0.0,0.0,0.0,0.0,0.0
3455,0.0019569471624266144,0.0,0.0,0.0,0.0,5.453995739471071e-07,0.0,0.0,0.0,0.0,0.0,0.0
799,0.0019569471624266144,0.0,0.0,0.0,0.0,3.742718544117305e-11,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0019569471624266144,0.0,0.0,0.0,0.0,6.559200842213276e-08,0.0,0.0,0.0,0.0,0.0,0.0
3411,0.05870841487279843,0.085,0.041237113402061855,0.0008412197686645637,0.0,5.6410750794687614e-05,5.150618170732207e-05,5.673282466325834e-05,5.224743737503431e-05,4.5809061932602554e-11,0.39508637353384335,0.9051042000226254
205,0.0019569471624266144,0.0,0.0,0.0,0.0,4.237360227763896e-07,0.0,0.0,0.0,0.0,0.0,0.0
1909,0.06457925636007827,0.04,0.006872852233676976,0.00028040658955485456,0.0,0.002071024726078937,0.004024817789282005,0.0002779915511284918,0.0009078916833521258,6.570269322082307e-12,0.35975258728111215,0.020100957161939458
919,0.0019569471624266144,0.0,0.0,0.00014020329477742728,0.0,1.596891334880636e-05,0.0,0.0,1.7426927818299372e-05,2.6987552958918503e-10,0.0,0.0
236,0.005870841487279843,0.0,0.0,0.0,0.0,1.615141626618284e-07,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0019569471624266144,0.005,0.003436426116838488,7.010164738871364e-05,0.0,0.0025547537036039562,0.0009727749338119073,0.000785751883127423,0.0017447047879728462,8.444252028287711e-11,0.2907570351465115,0.9402952725110005
1189,0.0019569471624266144,0.005,0.0,0.0,0.0,8.706854055715109e-09,3.899479043916776e-09,0.0,0.0,0.0,0.34197402335389937,0.0
1221,0.0019569471624266144,0.005,0.003436426116838488,7.010164738871364e-05,0.0,0.0005326302983876092,0.0002057233096098917,0.00016612155883080637,0.000365081321739083,8.47524024533248e-11,0.29493379065575676,0.9400126283992012
774,0.0,0.0,0.0,7.010164738871364e-05,0.0,0.0,0.0,0.0,0.0006877051686040384,0.22199225510200757,0.0,0.0
2798,0.0019569471624266144,0.0,0.0,0.0,0.0,6.272490375227955e-07,0.0,0.0,0.0,0.0,0.0,0.0
1671,0.0019569471624266144,0.0,0.0,0.0,0.0,3.819783768368359e-07,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.14481409001956946,0.075,0.09965635738831614,0.001962846126883982,0.0,4.583808315281933e-05,8.854703739900112e-05,2.6080753109865375e-05,7.603524407101934e-05,7.760739194314551e-11,0.29900196834390963,0.6628938824111614
1379,0.03522504892367906,0.035,0.003436426116838488,0.00028040658955485456,0.0,2.290575632710823e-05,1.9950950050390087e-05,1.5539890297221475e-05,1.794371058398767e-05,2.1525014921478876e-11,0.2586493642520647,0.12953224482421663
3384,0.0019569471624266144,0.0,0.0,0.0,0.0,4.275242822441633e-07,0.0,0.0,0.0,0.0,0.0,0.0
2679,0.003913894324853229,0.005,0.0,0.0,0.0,4.2869996935378743e-10,3.441734615922868e-10,0.0,0.0,0.0,0.3063846949035224,0.0
65,0.03718199608610567,0.01,0.0,0.0006309148264984228,0.0,0.00037965617687901005,0.00024359613248044768,0.0,0.0005023903751985068,7.750470110823158e-11,0.05157312000421485,0.0
1082,0.03131115459882583,0.03,0.0,0.00014020329477742728,0.0,0.00023917872031864432,0.0002653910859435881,0.0,0.00044458818849102026,2.872988297104988e-11,0.31773276665707384,0.0
2444,0.0019569471624266144,0.0,0.0,7.010164738871364e-05,0.0,0.003475940018837003,0.0,0.0,0.0023738058438723814,8.444252136811145e-11,0.0,0.0
812,0.003913894324853229,0.0,0.0,0.0,0.0,1.9842822564456553e-07,0.0,0.0,0.0,0.0,0.0,0.0
58,0.003913894324853229,0.005,0.003436426116838488,0.0,0.0,5.001184705565819e-05,8.93093342806994e-07,7.251060136210367e-07,0.0,0.0,0.006818064029717662,0.945138994284895
3163,0.005870841487279843,0.0,0.0,7.010164738871364e-05,0.0,0.0011911140435769444,0.0,0.0,0.0024399711678482587,8.443036281716383e-11,0.0,0.0
3326,0.0019569471624266144,0.005,0.0,0.0,0.0,5.1998121664987695e-08,4.6576084647373024e-09,0.0,0.0,0.0,0.06839730976481574,0.0
2207,0.0019569471624266144,0.0,0.0,0.0,0.0,1.509831375496125e-05,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0019569471624266144,0.005,0.006872852233676976,0.00014020329477742728,0.0,3.4861480776996257e-06,1.3475602031860425e-06,5.432867206450893e-07,1.2522037424590036e-05,8.882744479113071e-10,0.2951679483422295,0.9386458722679987
